Country,Location,Site,Latitude,Longitude,Depth,Zone,Protected,Year,Month,Remarks,Method,Replicate,Programme,Surveyor,Publication,Benthic_length_m,Benthic_area_m2,Fish_area_m2,Invertebrate_area_m2,Hardcoral_percent,Softcoral_percent,Reckilledcoral_percent,Macroalgae_percent,Corallinealgae_percent,Other_percent,Chaetodontidae_no,Haemulidae_no,Lutjanidae_no,Serranidae_no,Labridae_no,Scaridae_no,Muraenidae_no,Diadema_no,Acanthaster_no,Tridacnidae_no
Indonesia,North_Maluku Guraici,Sagawele,"0° 6' 9,345"" S","127° 24' 46,752"" E",8,NA,Not,2017,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,46,4,11,1,0,38,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Guraici,Sagawele,"0° 6' 9,345"" S","127° 24' 46,752"" E",8,NA,Not,2017,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,30,3,22,1,0,44,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Guraici,Sagawele,"0° 6' 9,345"" S","127° 24' 46,752"" E",3,NA,Not,2017,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,78,6,10,0,0,6,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Guraici,Sagawele,"0° 6' 9,345"" S","127° 24' 46,752"" E",3,NA,Not,2017,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,66,5,16,0,0,13,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Guraici,Sagawele,"0° 6' 9,345"" S","127° 24' 46,752"" E",3,NA,Not,2017,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,74,1,12,0,0,13,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Guraici,Tanjung_Modayama,"0° 8' 2,300"" N","127° 27' 20,200"" E",8,NA,Not,2017,3,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,67,0,10,0,0,23,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Guraici,Tanjung_Modayama,"0° 8' 2,300"" N","127° 27' 20,200"" E",8,NA,Not,2017,3,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,63,6,11,0,0,20,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Guraici,Tanjung_Modayama,"0° 8' 2,300"" N","127° 27' 20,200"" E",8,NA,Not,2017,3,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,53,15,8,0,0,24,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Guraici,Tanjung_Modayama,"0° 8' 2,300"" N","127° 27' 20,200"" E",3,NA,Not,2017,3,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,87,1,8,2,0,2,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Guraici,Tanjung_Modayama,"0° 8' 2,300"" N","127° 27' 20,200"" E",3,NA,Not,2017,3,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,64,3,14,0,0,19,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Guraici,Tanjung_Modayama,"0° 8' 2,300"" N","127° 27' 20,200"" E",3,NA,Not,2017,3,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,45,1,26,0,0,28,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,Batu_Nona,"0° 34' 47,723"" N","127° 23' 16,382"" E",8,NA,MPA,2017,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,81,2,10,0,0,7,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,Batu_Nona,"0° 34' 47,723"" N","127° 23' 16,382"" E",8,NA,MPA,2017,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,47,11,8,2,0,32,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,Batu_Nona,"0° 34' 47,723"" N","127° 23' 16,382"" E",8,NA,MPA,2017,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,83,0,7,0,0,10,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,Batu_Nona,"0° 34' 47,723"" N","127° 23' 16,382"" E",3,NA,MPA,2017,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,70,8,10,0,0,12,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,Batu_Nona,"0° 34' 47,723"" N","127° 23' 16,382"" E",3,NA,MPA,2017,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,58,2,22,1,0,17,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,Batu_Nona,"0° 34' 47,723"" N","127° 23' 16,382"" E",3,NA,MPA,2017,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,51,7,27,0,0,15,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,East_Mare,"0° 34' 8,228"" N","127° 24' 32,507"" E",6,NA,MPA,2017,3,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,34,5,4,0,0,57,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,East_Mare,"0° 34' 8,228"" N","127° 24' 32,507"" E",6,NA,MPA,2017,3,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,26,3,5,0,0,66,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,East_Mare,"0° 34' 8,228"" N","127° 24' 32,507"" E",6,NA,MPA,2017,3,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,44,2,6,0,0,48,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,East_Mare,"0° 34' 8,228"" N","127° 24' 32,507"" E",3,NA,MPA,2017,3,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,56,31,5,0,0,8,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,East_Mare,"0° 34' 8,228"" N","127° 24' 32,507"" E",3,NA,MPA,2017,3,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,26,42,3,0,0,29,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,East_Mare,"0° 34' 8,228"" N","127° 24' 32,507"" E",3,NA,MPA,2017,3,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,49,32,5,0,0,14,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,Maregam,"0° 34' 29,450"" N","127° 24' 45,078"" E",8,NA,MPA,2017,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,5,1,6,0,0,88,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,Maregam,"0° 34' 29,450"" N","127° 24' 45,078"" E",8,NA,MPA,2017,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,8,7,1,0,0,84,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,Maregam,"0° 34' 29,450"" N","127° 24' 45,078"" E",8,NA,MPA,2017,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,6,0,0,0,0,94,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,Maregam,"0° 34' 29,450"" N","127° 24' 45,078"" E",3,NA,MPA,2017,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,23,7,11,4,0,55,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,Maregam,"0° 34' 29,450"" N","127° 24' 45,078"" E",3,NA,MPA,2017,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,10,9,3,0,0,78,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,Maregam,"0° 34' 29,450"" N","127° 24' 45,078"" E",3,NA,MPA,2017,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,14,2,16,0,0,68,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,Marekofo,"0° 33' 39,095"" N","127° 23' 16,387"" E",6,NA,MPA,2017,3,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,60,0,17,0,0,23,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,Marekofo,"0° 33' 39,095"" N","127° 23' 16,387"" E",6,NA,MPA,2017,3,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,36,0,9,0,0,55,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,Marekofo,"0° 33' 39,095"" N","127° 23' 16,387"" E",6,NA,MPA,2017,3,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,54,0,3,0,0,43,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,Marekofo,"0° 33' 39,095"" N","127° 23' 16,387"" E",3,NA,MPA,2017,3,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,67,1,2,0,0,30,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,Marekofo,"0° 33' 39,095"" N","127° 23' 16,387"" E",3,NA,MPA,2017,3,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,70,3,12,0,0,15,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,Marekofo,"0° 33' 39,095"" N","127° 23' 16,387"" E",3,NA,MPA,2017,3,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,58,6,10,0,0,26,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,North_Mare,"0° 35' 11,250"" N","127° 24' 10,854"" E",9,NA,MPA,2017,3,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,25,15,3,0,0,57,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,North_Mare,"0° 35' 11,250"" N","127° 24' 10,854"" E",9,NA,MPA,2017,3,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,9,33,7,1,0,50,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,North_Mare,"0° 35' 11,250"" N","127° 24' 10,854"" E",9,NA,MPA,2017,3,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,35,18,10,3,0,34,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,North_Mare,"0° 35' 11,250"" N","127° 24' 10,854"" E",3,NA,MPA,2017,3,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,50,17,1,0,0,32,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,North_Mare,"0° 35' 11,250"" N","127° 24' 10,854"" E",3,NA,MPA,2017,3,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,25,23,6,0,0,46,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,North_Mare,"0° 35' 11,250"" N","127° 24' 10,854"" E",3,NA,MPA,2017,3,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,69,22,4,0,0,5,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,South_Mare,"0° 34' 8,228"" N","127° 24' 32,507"" E",8,NA,MPA,2017,3,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,29,0,8,0,0,63,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,South_Mare,"0° 34' 8,228"" N","127° 24' 32,507"" E",8,NA,MPA,2017,3,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,17,0,13,0,0,70,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,South_Mare,"0° 34' 8,228"" N","127° 24' 32,507"" E",8,NA,MPA,2017,3,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,45,7,6,0,0,42,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,South_Mare,"0° 34' 8,228"" N","127° 24' 32,507"" E",3,NA,MPA,2017,3,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,58,1,24,0,0,17,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,South_Mare,"0° 34' 8,228"" N","127° 24' 32,507"" E",3,NA,MPA,2017,3,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,58,1,37,0,0,4,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,South_Mare,"0° 34' 8,228"" N","127° 24' 32,507"" E",3,NA,MPA,2017,3,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,57,0,35,0,0,8,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,West_Mare,"0° 34' 19,892"" N","127° 23' 1,075"" E",7,NA,MPA,2017,3,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,61,5,5,0,0,29,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,West_Mare,"0° 34' 19,892"" N","127° 23' 1,075"" E",7,NA,MPA,2017,3,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,60,4,12,0,0,24,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,West_Mare,"0° 34' 19,892"" N","127° 23' 1,075"" E",7,NA,MPA,2017,3,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,72,5,9,0,0,14,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,West_Mare,"0° 34' 19,892"" N","127° 23' 1,075"" E",3,NA,MPA,2017,3,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,74,2,16,0,0,8,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,West_Mare,"0° 34' 19,892"" N","127° 23' 1,075"" E",3,NA,MPA,2017,3,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,42,0,48,0,0,10,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,West_Mare,"0° 34' 19,892"" N","127° 23' 1,075"" E",3,NA,MPA,2017,3,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,36,0,38,0,0,26,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,West_Mare_2,"0° 33' 40,636"" N","127° 22' 45,977"" E",8,NA,MPA,2017,3,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,17,7,13,0,0,63,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,West_Mare_2,"0° 33' 40,636"" N","127° 22' 45,977"" E",8,NA,MPA,2017,3,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,21,14,29,1,0,35,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,West_Mare_2,"0° 33' 40,636"" N","127° 22' 45,977"" E",8,NA,MPA,2017,3,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,20,4,31,3,0,42,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,West_Mare_2,"0° 33' 40,636"" N","127° 22' 45,977"" E",3,NA,MPA,2017,3,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,36,0,50,0,0,14,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,West_Mare_2,"0° 33' 40,636"" N","127° 22' 45,977"" E",3,NA,MPA,2017,3,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,34,0,52,0,0,14,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,West_Mare_2,"0° 33' 40,636"" N","127° 22' 45,977"" E",3,NA,MPA,2017,3,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,41,1,42,0,0,16,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,Dokiri,"0° 37' 44,720"" N","127° 22' 45,952"" E",7,NA,Not,2017,3,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,82,0,6,1,0,11,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,Dokiri,"0° 37' 44,720"" N","127° 22' 45,952"" E",7,NA,Not,2017,3,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,90,0,5,1,0,4,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,Dokiri,"0° 37' 44,720"" N","127° 22' 45,952"" E",7,NA,Not,2017,3,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,59,0,17,1,0,23,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,Dokiri,"0° 37' 44,720"" N","127° 22' 45,952"" E",3,NA,Not,2017,3,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,39,0,39,0,0,22,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,Dokiri,"0° 37' 44,720"" N","127° 22' 45,952"" E",3,NA,Not,2017,3,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,57,1,29,0,0,13,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,Dokiri,"0° 37' 44,720"" N","127° 22' 45,952"" E",3,NA,Not,2017,3,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,50,0,35,0,0,15,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,Tomalou,"0° 37' 17,447"" N","127° 24' 26,842"" E",8,NA,Not,2017,3,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,10,8,3,10,0,69,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,Tomalou,"0° 37' 17,447"" N","127° 24' 26,842"" E",8,NA,Not,2017,3,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,8,1,5,0,0,86,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,Tomalou,"0° 37' 17,447"" N","127° 24' 26,842"" E",8,NA,Not,2017,3,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,10,0,3,2,0,85,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,Tomalou,"0° 37' 17,447"" N","127° 24' 26,842"" E",3,NA,Not,2017,3,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,25,13,4,0,0,58,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,Tomalou,"0° 37' 17,447"" N","127° 24' 26,842"" E",3,NA,Not,2017,3,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,36,0,8,11,0,45,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,Tomalou,"0° 37' 17,447"" N","127° 24' 26,842"" E",3,NA,Not,2017,3,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,31,0,11,15,0,43,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,Tunguwai,"0° 37' 42,675"" N","127° 25' 43,204"" E",7,NA,Not,2017,3,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,19,0,2,2,0,77,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,Tunguwai,"0° 37' 42,675"" N","127° 25' 43,204"" E",7,NA,Not,2017,3,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,23,0,5,4,0,68,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,Tunguwai,"0° 37' 42,675"" N","127° 25' 43,204"" E",7,NA,Not,2017,3,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,35,0,10,5,0,50,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,Tunguwai,"0° 37' 42,675"" N","127° 25' 43,204"" E",3,NA,Not,2017,3,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,61,1,25,0,0,13,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,Tunguwai,"0° 37' 42,675"" N","127° 25' 43,204"" E",3,NA,Not,2017,3,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,61,0,22,1,0,16,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Mare,Tunguwai,"0° 37' 42,675"" N","127° 25' 43,204"" E",3,NA,Not,2017,3,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,47,0,26,0,0,27,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Widi,Boku-Boku,"0° 36' 29,729"" S","128° 31' 37,804"" E",8,NA,MPA,2017,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,78,1,8,2,0,11,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Widi,Boku-Boku,"0° 36' 29,729"" S","128° 31' 37,804"" E",8,NA,MPA,2017,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,81,0,7,0,0,12,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Widi,Boku-Boku,"0° 36' 29,729"" S","128° 31' 37,804"" E",8,NA,MPA,2017,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,75,2,7,0,0,16,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Widi,Boku-Boku,"0° 36' 29,729"" S","128° 31' 37,804"" E",3,NA,MPA,2017,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,67,3,25,0,0,5,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Widi,Boku-Boku,"0° 36' 29,729"" S","128° 31' 37,804"" E",3,NA,MPA,2017,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,29,2,60,4,0,5,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Widi,Boku-Boku,"0° 36' 29,729"" S","128° 31' 37,804"" E",3,NA,MPA,2017,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,50,0,46,2,0,2,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Widi,Dadawe_Gane,"0° 35' 4,724"" S","128° 20' 57,228"" E",8,NA,MPA,2017,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,61,5,12,1,0,21,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Widi,Dadawe_Gane,"0° 35' 4,724"" S","128° 20' 57,228"" E",8,NA,MPA,2017,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,60,1,21,1,0,17,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Widi,Dadawe_Gane,"0° 35' 4,724"" S","128° 20' 57,228"" E",8,NA,MPA,2017,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,53,11,11,2,0,23,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Widi,Dadawe_Gane,"0° 35' 4,724"" S","128° 20' 57,228"" E",3,NA,MPA,2017,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,57,26,4,11,0,2,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Widi,Dadawe_Gane,"0° 35' 4,724"" S","128° 20' 57,228"" E",3,NA,MPA,2017,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,65,22,9,4,0,0,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Widi,Dadawe_Gane,"0° 35' 4,724"" S","128° 20' 57,228"" E",3,NA,MPA,2017,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,89,10,0,0,0,1,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Widi,Dadawe_Weda,"0° 33' 22,987"" S","128° 19' 15,158"" E",8,NA,MPA,2017,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,52,19,7,0,0,22,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Widi,Dadawe_Weda,"0° 33' 22,987"" S","128° 19' 15,158"" E",8,NA,MPA,2017,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,44,27,8,0,0,21,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Widi,Dadawe_Weda,"0° 33' 22,987"" S","128° 19' 15,158"" E",8,NA,MPA,2017,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,44,15,9,0,0,32,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Widi,Dadawe_Weda,"0° 33' 22,987"" S","128° 19' 15,158"" E",8,NA,MPA,2017,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,37,38,9,14,0,2,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Widi,Dadawe_Weda,"0° 33' 22,987"" S","128° 19' 15,158"" E",8,NA,MPA,2017,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,51,25,2,20,0,2,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Widi,Dadawe_Weda,"0° 33' 22,987"" S","128° 19' 15,158"" E",8,NA,MPA,2017,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,42,39,6,11,0,2,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Widi,Daga,"0° 36' 13,196"" S","128° 24' 30,889"" E",8,NA,MPA,2017,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,10,19,12,0,0,59,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Widi,Daga,"0° 36' 13,196"" S","128° 24' 30,889"" E",8,NA,MPA,2017,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,11,35,25,1,0,28,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Widi,Daga,"0° 36' 13,196"" S","128° 24' 30,889"" E",8,NA,MPA,2017,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,28,34,13,0,0,25,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Widi,Daga,"0° 36' 13,196"" S","128° 24' 30,889"" E",3,NA,MPA,2017,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,17,64,8,1,0,10,,,,,,,,NA,NA,NA
Indonesia,North_Maluku Widi,Daga,"0° 36' 13,196"" S","128° 24' 30,889"" E",3,NA,MPA,2017,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WCS,NA,50,NA,,NA,24,57,4,0,0,15,,,,,,,,NA,NA,NA
